OTU_ID,M9,M4,M8,M6,M7,M3,M2,M10,M1,M5,taxonomy
Prevotella_bryantii_AF396925,2,0,0,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_bryantii
OTU906,2,1,0,0,0,7,0,0,0,0,Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; OTU906|NN=Desulfovibrio_desulfuricans_DVURRDA|D=90.3
Pediococcus_acidilactici_AJ305320,0,0,0,2,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Pediococcus; Pediococcus_acidilactici
OTU1536,0,1,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU1536|NN=Eubacterium_ventriosum_EUBRRDAB|D=95.6
Prevotella_oralis_AY323522,23,5,0,13,18,8,6,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_oralis
Actinomyces_urogenitalis_AJ243893,1,2,0,0,3,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Actinomycetaceae; Actinomyces; Actinomyces_urogenitalis
OTU678,0,1,0,0,1,18,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU678|NN=Butyrivibrio_crossotus_FR733670|D=89
OTU1149,0,0,0,0,0,0,0,1,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Enterobacter; OTU1149|NN=Citrobacter_amalonaticus_AF025370|D=96.4
OTU160,0,0,0,3,1,3,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU160|NN=Intestinimonas_butyriciproducens_JX101685.1|D=91.4
Arcobacter_butzleri_FJ968634,0,0,0,0,0,0,0,3,0,0,Proteobacteria; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Arcobacter; Arcobacter_butzleri
Bacteroides_pyogenes_JN713205,1,0,1,0,0,1,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_pyogenes
OTU429,1,0,0,24,10,103,34,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU429|NN=Clostridium_methylpentosum_Y18181|D=81.9
OTU354,0,2,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU354|NN=Eubacterium_saphenum_GU427005|D=90.6
OTU427,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU427|NN=Blautia_hydrogenotrophica_GU968169|D=92.8
OTU357,19,0,0,9,7,0,2,0,32,24,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; OTU357|NN=Lactobacillus_gasseri_JQ805634|D=96.8
OTU350,0,1,0,0,0,3,1,1,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU350|NN=Eubacterium_ramulus_EUBRRDT|D=96.2
OTU420,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU420|NN=Ruminococcus_faecis_FJ611794.2|D=95.3
OTU353,0,1,0,0,0,7,1,0,1,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU353|NN=Oscillibacter_valericigenes_AB238598|D=93.8
Clostridium_bifermentans_Y18787,169,119,1,230,251,90,227,0,240,470,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Peptostreptococcaceae; Clostridium_bifermentans
OTU959,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU959|NN=Butyrivibrio_crossotus_FR733670|D=89.1
OTU643,0,2,75,0,0,0,1,90,6,1,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Pantoea; OTU643|NN=Pantoea_agglomerans_EU598802.1|D=96.8
OTU128,0,7,0,4,2,0,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU128|NN=Clostridium_disporicum_Y18176|D=96.7
OTU127,137,41,0,18,117,0,22,0,1,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; OTU127|NN=Lactobacillus_leichmanii_JX986966.1|D=95.7
OTU897,0,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU897|NN=Clostridium_clariflavum_NR_102987.1|D=83.5
OTU1023,0,3,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium; OTU1023|NN=Faecalibacterium_prausnitzii_X85022|D=91.9
OTU122,0,16,0,3,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU122|NN=Oscillibacter_valericigenes_AB238598|D=90.9
Arthrobacter_albus_AJ243421,0,2,0,0,0,2,2,0,1,3,Actinobacteria; Actinobacteria; Actinomycetales; Micrococcaceae; Arthrobacter; Arthrobacter_albus
OTU120,0,1,0,1,29,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Coprococcus; OTU120|NN=Anoxystipes_fissicatena_NR_104800.1|D=92.1
OTU909,1,0,0,0,0,0,0,0,0,1,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Veillonella; OTU909|NN=Veillonella_parvula_GU350451|D=95.4
Escherichia_fergusonii_JQ319655.1,0,4,20,0,1,0,0,158,7,1,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia; Escherichia_fergusonii
Veillonella_rogosae_EF108443,5,14,0,0,1,0,0,0,0,6,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Veillonella; Veillonella_rogosae
Bacillus_idriensis_FR682742,0,0,1,0,0,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus_idriensis
OTU901,2,0,0,43,37,0,3,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Collinsella; OTU901|NN=Collinsella_tanakaei_AB490807|D=95.8
Clostridium_aldenense_DQ279736,11,266,58,1,2,1,2,0,38,32,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_aldenense
OTU903,0,0,0,0,0,0,0,0,2,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU903|NN=Clostridium_bolteae_AJ508452|D=94
OTU902,3678,1,1,9,76,56,85,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU902|NN=Prevotella_loescheii_AB547688|D=88.8
Lactobacillus_saniviri_AB602569,2,0,0,0,0,0,1,0,0,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_saniviri
OTU1479,0,0,0,0,1,1,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1479|NN=Anoxystipes_fissicatena_NR_104800.1|D=92.3
OTU1175,47,0,1,10,11,16,22,0,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Barnesiella; OTU1175|NN=Barnesiella_intestinihominis_AB370251|D=85
Prevotella_copri_AB064923,2,3,1,94,1021,10,25,2,1,1,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_copri
OTU1602,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU1602|NN=Ruminococcus_faecis_FJ611794.2|D=95.5
OTU1604,1,0,0,1,0,0,0,0,0,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; OTU1604|NN=Lactobacillus_gasseri_JQ805634|D=95
OTU1606,0,0,0,0,0,0,0,1,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; unclassified; OTU1606|NN=Cronobacter_sakazakii_AY803191|D=95.5
Streptococcus_uberis_AB023573,0,0,0,0,0,2,1,0,0,0,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_uberis
OTU633,7,0,0,0,0,0,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Veillonellaceae; Anaerovibrio; OTU633|NN=Selenomonas_ruminantium_AY685141|D=84
Neisseria_cinerea_KF646791,0,0,0,0,0,4,0,0,0,0,Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Neisseria; Neisseria_cinerea
OTU631,0,41,0,20,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Olsenella; OTU631|NN=Olsenella_profusa_AF292374|D=96.7
Bacteroides_uniformis_AB215083,181,725,2428,7,25,27,13,15,819,1861,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_uniformis
OTU635,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU635|NN=Soleaferrea_massiliensis_JX101688|D=87.7
Prevotella_pallens_AB547703,0,0,0,0,1,0,1,0,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_pallens
Anaerobiospirillum_succiniciproducens_ASU96412,1,0,0,1,1,6,5,0,0,0,Proteobacteria; Gammaproteobacteria; Aeromonadales; Succinivibrionaceae; Anaerobiospirillum; Anaerobiospirillum_succiniciproducens
OTU638,0,0,0,2,0,4,35,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU638|NN=Clostridium_clariflavum_NR_102987.1|D=84.1
Afipia_birgiae_AF288304,0,0,1,0,0,0,0,0,0,0,Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Afipia; Afipia_birgiae
Escherichia_coli_AM157447,0,25,668,0,3,0,1,625,117,20,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia; Escherichia_coli
Staphylococcus_intermedius_STA16SRR17,0,0,0,1,1,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus_intermedius
Citrobacter_gillenii_AF025367,0,3,0,0,0,0,0,3,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Citrobacter; Citrobacter_gillenii
Salmonella_enterica_SWU92194,0,0,15,0,0,0,0,83,0,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Salmonella; Salmonella_enterica
Bacteroides_intestinalis_AB214328,0,1,0,0,0,0,0,1,0,1,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_intestinalis
OTU14,1,13,0,6,6,180,97,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Candidatus Soleaferrea; OTU14|NN=Soleaferrea_massiliensis_JX101688|D=87
OTU15,0,1,2,0,0,1,0,1,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Parabacteroides; OTU15|NN=Parabacteroides_distasonis_BNRRR16S|D=96.7
OTU11,0,0,0,0,1,6,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU11|NN=Butyricicoccus_pullicaecorum_EU410376|D=89.5
Brachyspira_aalborgi_Z22781,0,0,0,0,0,3,0,0,0,0,Spirochaetes; Spirochaetia; Spirochaetales; Brachyspiraceae; Brachyspira; Brachyspira_aalborgi
Bifidobacterium_scardovii_AB437363,0,1,0,0,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_scardovii
Bilophila_wadsworthia_U82813.1,0,0,0,0,0,3,0,0,0,0,Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Bilophila; Bilophila_wadsworthia
Escherichia_albertii_AY696664,14,493,14192,12,126,1,4,13624,2790,390,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Escherichia; Escherichia_albertii
OTU1607,0,0,0,0,4,0,0,0,3,0,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; OTU1607|NN=Lactobacillus_vaginalis_GQ422709|D=95.3
OTU18,1,0,0,0,0,4,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU18|NN=Ruminococcus_bromii_DQ882649|D=88.1
OTU1734,17,4,0,1,0,3,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; OTU1734|NN=Eubacterium_desmolans_EUBRRDO|D=94.7
OTU1374,0,0,0,0,0,10,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; OTU1374|NN=Ruminococcus_albus_AY445596|D=93.2
OTU1736,1,0,0,0,0,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; OTU1736|NN=Alistipes_senegalensis_JF824804|D=96.3
Paenibacillus_glucanolyticus_AB073189,0,0,0,1,0,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus; Paenibacillus_glucanolyticus
OTU1731,20,40,0,8,23,9,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia; OTU1731|NN=Roseburia_intestinalis_AB661435|D=97
OTU1732,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1732|NN=Oscillibacter_valericigenes_AB238598|D=89.9
OTU632,53,244,0,99,48,182,63,0,1,211,Proteobacteria; Betaproteobacteria; Burkholderiales; Sutterellaceae; Parasutterella; OTU632|NN=Parasutterella_excrementihominis_AB370250|D=96.3
OTU1178,0,0,0,5,12,17,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1178|NN=Papillibacter_cinnamivorans_AF167711|D=89.4
Ruminococcus_flavefaciens_AY349157,0,0,0,6,12,0,11,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; Ruminococcus_flavefaciens
Gemmiger_formicilis_GU562446,1,2,0,0,0,0,1,1,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Gemmiger; Gemmiger_formicilis
OTU837,0,1,0,1,1,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU837|NN=Blautia_glucerasea_AB588023|D=94.7
OTU1065,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1065|NN=Oscillospira[Flavonifractor]_plautii_Y18187|D=86.6
OTU1105,3,1,0,1,8,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU1105|NN=Clostridium_populeti_X71853|D=91.3
OTU1104,0,0,0,1,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; OTU1104|NN=Blautia_luti_AB691576|D=95.1
OTU1574,142,1,2,9,0,24,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU1574|NN=Clostridium_hathewayi_EF408243|D=94.1
OTU1102,1,0,0,16,21,8,7,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1102|NN=Gemmiger_formicilis_GU562446|D=86.8
Staphylococcus_succinus_AF004219,0,0,0,1,0,0,0,0,0,0,Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus_succinus
OTU214,1,0,1,0,0,0,0,0,0,0,Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Eubacterium; OTU214|NN=Eubacterium_biforme_JF298897|D=96.8
Blautia_stercoris_HM626177,0,3,0,2,11,0,1,0,2,1,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia_stercoris
Clostridium_populeti_X71853,52,1,1,13,25,66,11,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_populeti
Bifidobacterium_angulatum_AB489093,0,2,0,1,0,0,3,0,2,0,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_angulatum
Corynebacterium_minutissimum_X84678,0,0,0,0,1,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Corynebacteriaceae; Corynebacterium; Corynebacterium_minutissimum
Clostridium_lavalense_EF564277,0,1,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_lavalense
Prevotella_amniotica_AM422125.1,3,1,0,2,5,11,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella_amniotica
Roseburia_intestinalis_AB661435,257,37,1,123,232,153,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia; Roseburia_intestinalis
Eubacterium_ramulus_EUBRRDT,2,0,0,0,0,1,0,1,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium_ramulus
OTU216,4853,4208,3,7196,6664,2848,9113,1,8707,15384,Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; unclassified; OTU216|NN=Clostridium_lituseburense_CLORR16SC|D=96.2
Clostridium_clostridioforme_AY169422,99,17,1,23,64,75,20,0,4,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_clostridioforme
Tatumella_ptyseos_EU344770,0,0,1,0,0,0,0,1,1,0,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Tatumella; Tatumella_ptyseos
Eubacterium_ruminantium_AB008552,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium_ruminantium
OTU84,4,1,0,1,0,4,0,0,1,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; unclassified; OTU84|NN=Robinsoniella_peoriensis_AF445258|D=93.1
Fusobacterium_nucleatum_AM849219,5,0,0,0,0,1,0,0,0,0,Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_nucleatum
OTU966,0,0,0,0,0,0,0,0,2,1,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; OTU966|NN=Bacteroides_fragilis_BNRRGDA|D=96.8
OTU1510,0,8,0,14,8,22,13,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1510|NN=Oscillospira[Flavonifractor]_plautii_Y18187|D=91
OTU213,25,0,0,0,0,1,1,0,0,0,Spirochaetes; Spirochaetes; Spirochaetales; Spirochaetaceae; Treponema; OTU213|NN=Treponema_berlinense_NR_042797.1|D=85.1
Lactobacillus_curvatus_AM113777,9,4,0,0,0,0,13,0,1,1,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_curvatus
Rhodococcus_erythropolis_DQ000156,0,0,2,0,0,1,5,2,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Nocardiaceae; Rhodococcus; Rhodococcus_erythropolis
OTU1459,0,0,0,1,30,0,1,1,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU1459|NN=Prevotella_copri_AB064923|D=92.4
Streptococcus_peroris_AB008314,36,1,0,5,9,6,5,0,20,12,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_peroris
OTU1070,2,0,0,0,1,1,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Fusicatenibacter; OTU1070|NN=Fusicatenibacter_saccharivorans_AB698912|D=95.5
OTU164,0,1,0,0,2,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU164|NN=Ruminococcus_bromii_DQ882649|D=85.6
OTU1275,0,0,0,0,6,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU1275|NN=Prevotella_copri_AB064923|D=96.9
OTU39,0,231,0,250,61,1,39,0,1,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU39|NN=Papillibacter_cinnamivorans_AF167711|D=90
OTU1452,1,0,0,0,0,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; OTU1452|NN=Clostridium_clariflavum_NR_102987.1|D=81.9
OTU1457,0,0,0,0,1,0,0,0,0,0,Firmicutes; unclassified; unclassified; unclassified; unclassified; OTU1457|NN=Anoxystipes_oroticum_NR_114392.1|D=78.5
OTU1076,11,0,0,0,3,1,1,0,68,111,Firmicutes; Negativicutes; Selenomonadales; Veillonellaceae; Veillonella; OTU1076|NN=Veillonella_ratti_AB639142|D=96.9
Fusobacterium_periodonticum_AB910749,2,0,0,0,0,0,0,0,0,0,Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium_periodonticum
Eubacterium_moniliforme_HF558373,0,1,0,0,0,1,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium_moniliforme
OTU945,0,0,0,0,0,0,1,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU945|NN=Soleaferrea_massiliensis_JX101688|D=87.3
Clostridium_sphenoides_X73449,8,15,0,0,1,27,9,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_sphenoides
Bifidobacterium_animalis_AB050136,534,1001,5004,2462,210,376,6316,3,2719,157,Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium_animalis
Shigella_dysenteriae_EU009182,0,0,21,0,0,0,0,21,3,1,Proteobacteria; Gammaproteobacteria; Enterobacteriales; Enterobacteriaceae; Shigella; Shigella_dysenteriae
Clostridium_symbiosum_CLORR16SAA,7,418,4,0,1,2,0,0,15,359,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; Lachnoclostridium_symbiosum
Streptococcus_lutetiensis_JN713319,0,0,0,0,0,0,0,0,0,1,Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus_lutetiensis
Cellulomonas_massiliensis_JN657218,1,0,0,0,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Cellulomonadaceae; Cellulomonas; Cellulomonas_massiliensis
OTU1018,0,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Gemmiger; OTU1018|NN=Gemmiger_formicilis_GU562446|D=88.6
Eubacterium_ventriosum_EUBRRDAB,0,0,0,0,2,0,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium_ventriosum
Bacillus_clausii_AB201800,2,0,0,0,0,0,1,0,0,0,Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus_clausii
Bacteroides_salyersiae_AB510707,0,0,1,0,0,0,0,1,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides_salyersiae
Paraeggerthella_hongkongensis_AY321959,26,1,0,40,37,2,43,0,0,5,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; Paraeggerthella; Paraeggerthella_hongkongensis
Lactobacillus_casei_LBARRNAB,1,0,0,1,1,0,2,0,0,1,Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus_casei
OTU760,0,0,0,1,10,12,2,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; unclassified; OTU760|NN=Paraprevotella_clara_AB331896|D=81.8
OTU409,5,1,0,2,13,9,1,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU409|NN=Prevotella_stercorea_AB244774|D=96.3
Micromonospora_aurantiaca_AY822607,0,0,0,1,1,0,0,0,0,0,Actinobacteria; Actinobacteria; Actinomycetales; Micromonosporaceae; Micromonospora; Micromonospora_aurantiaca
OTU463,0,1,1,5,5,1,1,0,0,2,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; OTU463|NN=Prevotella_copri_AB064923|D=89
OTU789,269,7,0,26,0,49,63,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Lachnoclostridium; OTU789|NN=Clostridium_bolteae_AJ508452|D=94.8
OTU788,0,0,0,1,0,0,0,0,0,0,Actinobacteria; Actinobacteria; Coriobacteriales; Coriobacteriaceae; unclassified; OTU788|NN=Eggerthella_lenta_AF292375|D=92.5
OTU1208,0,0,0,0,1,0,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Porphyromonadaceae; Butyricimonas; OTU1208|NN=Butyricimonas_synergistica_AB443948|D=88.1
OTU1285,0,0,0,1,0,16,0,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU1285|NN=Christensenella_minuta_AB490809|D=83.3
OTU783,1,0,0,0,0,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Peptococcus; OTU783|NN=Peptococcus_niger_AB644260|D=87.5
OTU782,58,0,0,3,2,18,3,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Coprococcus; OTU782|NN=Coprococcus_comes_EF031542|D=96.5
OTU1206,0,19,0,18,7,0,5,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU1206|NN=Papillibacter_cinnamivorans_AF167711|D=89.3
OTU498,0,112,0,48,17,1,4,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU498|NN=Oscillibacter_valericigenes_AB238598|D=91.2
Roseburia_inulinivorans_AJ270474,1,0,0,0,0,2,2,0,0,0,Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia; Roseburia_inulinivorans
OTU181,3,0,0,2,0,1,1,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU181|NN=Clostridium_clariflavum_NR_102987.1|D=78.3
OTU325,0,0,0,0,0,1,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Rikenellaceae; Alistipes; OTU325|NN=Alistipes_senegalensis_JF824804|D=96.6
OTU700,0,2,0,1,1,2,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter; OTU700|NN=Oscillibacter_valericigenes_AB238598|D=90.8
OTU549,0,0,0,0,1,1,0,0,0,0,Firmicutes; Clostridia; Clostridiales; unclassified; unclassified; OTU549|NN=Christensenella_minuta_AB490809|D=84.6
Paraprevotella_clara_AB331896,1,0,1,4,0,7,0,0,0,0,Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Paraprevotella; Paraprevotella_clara
OTU540,0,0,0,1,10,0,0,0,0,0,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; unclassified; OTU540|NN=Gemmiger_formicilis_GU562446|D=93.7
OTU543,0,0,0,0,0,0,0,1,0,1,Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Gemmiger; OTU543|NN=Gemmiger_formicilis_GU562446|D=96.7
